url,text,images,top_img,keywords,authors,canonical_link,title,movies,publish_date,source,summary
http://www.fakingnews.com/politics/people-not-understand-mulayam-singhs-language-start-supporting-caa-anti-caa-speech-32197,"Lucknow. Alleging that the BJP government was afraid of Hindu-Muslim unity, Samajwadi Party supremo Akhilesh Yadav on Thursday sought to know when a probe into “police brutality” during a widespread protest in the state against Citizenship Amendment Act will be ordered. His father Mulayam Singh Yadav also spoke against the CAA and called for a nationwide protest for the bill.

The only problem though was that people at the rally did not understand what Mulayam said, as is the case with most of his speeches. Even Akhilesh also did not get a single word and thought that his father is actually speaking in favor of the CAA. As the speech went on, more and more people left the rally and started supporting CAA. The number of people on the UP streets who are supporting CAA has increased drastically after Mulayam’s speech.

The opposition is very worried and has asked people like Mulayam Singh and Sharad Pawar to not speak anything on the CAA as it may have a negative influence on the anti-CAA campaign.

Akhilesh has asked his team to type the whole speech of Mulayam Singh and publish in newspapers for people to know what Mulayam actually spoke. But the big question mark is whether Akhilesh’s team has understood what Mulayam spoke?",,http://www.fakingnews.com/wp-content/uploads/2019/12/Former-Samajwadi-Party-SP-chief-and-former-Uttar-Pradesh-chief-minister-Mulayam-Singh-Yadav-with-Akhilesh-Yadav-770x433.jpg,,,http://www.fakingnews.com/politics/people-not-understand-mulayam-singhs-language-start-supporting-caa-anti-caa-speech-32197,People who did not understand Mulayam Singh’s language start supporting CAA after his anti-CAA speech,,1577684300.0,http://www.fakingnews.com,
http://www.fakingnews.com/politics/saloon-industry-big-loss-shiv-sena-men-start-shaving-peoples-head-making-jokes-uddhav-32162,"Mumbai. The economy is already in the doldrums and the salon industry is the latest to witness a sharp slowdown. All thanks to the Shiv Sena workers who have taken the task of shaving people’s heads in their own hands.

A man from Wadala in Mumbai was thrashed and his head shaved by some Shiv Sena workers for allegedly making a derogatory comment against Maharashtra Chief Minister Uddhav Thackeray on Facebook. The incident happened in Shanti Nagar area of Wadala East on Friday.

Shiv Sena workers have identified more such people and their heads will be shaved in the next couple of days. The number of orders in increasing and people who want a free head shave are just making a derogatory or an objectionable post on Uddhav Thackeray. There were many areas in Mumbai where the saloons remained closed.

People are demanding the Shiv Sena workers should also offer head massage, hair-cutting, face shave, and other services so that they don’t have to visit the salon and pay heavily. The salon industry is under severe pressure and would expect Nirmala Sitharaman to declare a safety package to rescue the industry. Ravi Shankar Prasad meanwhile has said that if people are saving money on salon that means they will spend that money somewhere else and hence economy will be benefited.",,http://www.fakingnews.com/wp-content/uploads/2019/12/170458_1577112623.jpg,,,http://www.fakingnews.com/politics/saloon-industry-big-loss-shiv-sena-men-start-shaving-peoples-head-making-jokes-uddhav-32162,Salon industry in big loss after Shiv Sena men start shaving people’s head for making jokes on Uddhav,,1577125110.0,http://www.fakingnews.com,
http://www.fakingnews.com/politics/bjp-leaders-jharkhand-ask-indian-citizenship-persecuted-voters-realize-later-already-32148,"Jharkhand. Incumbent CM Raghubar Das has refused to concede defeat despite the Congress-JMM alliance touching the majority mark of 41.

In fact some BJP leaders in Jharkhand actually demanded citizenship from India after being persecuted by the voters in Jharkhand. But they realized later that they already have citizenship.

The Jharkhand BJP leaders were confident that the voters will vote for the party as they thought people do support CAA and NRC here. But the result was totally different. Some BJP leaders lost by huge margins and they felt persecuted by the voters. The leaders took this opportunity to speak about the importance of NRC and CAA. They told in the press conference that now that they are persecuted, they will be given citizenship by the Indian government.

But a senior reporter stood up and told them that they already have citizenship and should not worry about it anymore. Amit Shah termed the loss as a temporary one as the main result will come out only after he calls up all MLAs in the next 24 hours. Congress and JMM have started searching for good hotels around the state to keep the MLAs safe.",,http://www.fakingnews.com/wp-content/uploads/2019/12/raghubar-das-jpg_585x328xt.jpg,,,http://www.fakingnews.com/politics/bjp-leaders-jharkhand-ask-indian-citizenship-persecuted-voters-realize-later-already-32148,"BJP leaders in Jharkhand ask for Indian citizenship after being persecuted by voters, realize later that they already have it",,1577085848.0,http://www.fakingnews.com,
https://web.archive.org/web/20191214133325/http://www.fakingnews.com/politics/smriti-irani-demands-apology-rahul-gandhi-not-apologizing-32045,"New Delhi. MPs in parliament are nowadays busy with demanding an apology from each other. Instead of asking the criminals and lawbreakers to apologize, the MPs are busy demanding an apology from each other.

Smriti Irani has used the whole day in parliament to ask for an apology for different reasons. Her latest demand includes Rahul Gandhi to apologize for not apologizing.

The BJP on Friday launched a blistering attack in the Lok Sabha on Congress leader Rahul Gandhi for his ‘Rape in India’ remarks and sought his apology for disrespecting women of the country. Rahul Gandhi did not apologize after Smriti Irani’s demands. Smriti who has an experience of working in Ekta Kapoor serials asked RaGa to apologize thrice by making a dramatic face which RaGa was not comfortable with. Without wasting any time, Smiriti Irani asked Rahul for another apology.

This takes the total number of apologies demanded in Parliament to 543. Basically every MP has asked for an apology from another MP. There are rumors that the parliament will conduct an apology session after the winter session where all the pending apologies will be concluded. The MPs will also take apology letter writing course from Vivel Oberoi as he is experienced in asking for it in different ways.",,https://web.archive.org/web/20191214133325im_/http://www.fakingnews.com/wp-content/uploads/2019/12/BeFunky-collage-25.jpg,,,https://web.archive.org/web/20191214133325/http://www.fakingnews.com/politics/smriti-irani-demands-apology-rahul-gandhi-not-apologizing-32045,"After growing demands for apologies, MPs to train under Vivek Oberoi for saying sorry in different ways",,1576223656.0,https://web.archive.org,
http://www.fakingnews.com/politics/per-month-five-null-pointer-exception-solutions-will-provided-techie-arvind-kejriwal-31977,"Delhi: In a big boost to the morale of thousands of techies working in Delhi, Arvind Kejriwal announced five null pointer exception solutions will be provided free of cost to every techie per month.

“If one needs more solutions, the person can approach the Shunya Suchak Mohalla Clinics that Delhi govt has setup near every IT park. Just for 20 rupees nominal charge you will get an additional customized solution”, announced Delhi CM in a press conference at Vigyan Bhavan.

Delhi CM also talked about tie up with twiggy which will do home delivery or office delivery as per the need within four hours. “This is for techies who might not have email accounts that accepts big attachments in emails”, told Manish Sisodia. “Our volunteers will stay at the office till solution is incorporated and released to customers. Only after end customer acknowledges solution, we will count it as one free solution. Hum Kaamdar hain, naamdar nahin”, thundered Mr. Sisodia.

After providing free metro, bus rides, free electricity, water, data, what next AAP government will do next to win next assembly election? When this question was put to renowned psephologist Mr. Yogendra Yadav, he said, “Iss ki barein mujhe toh pata nahin hai. Lekin agar hum Delhi ko theek tarah se dekhe toh lag bhag saare middle class people ko Mr. Kejriwal has reached out. Whether they will vote for him or not we can know only on the day counting happens. Yeh aap ko pata hai, aur mujhe bhi, Modi Ji and Shah Ji are not going to keep quiet. So, I would say it would be a close election”.

We are hearing from our sources next up Delhi Govt is planning to put an assistant those who are ‘compelled’ to take calls or do texting during driving. “Drunk people we can not help, but someone who has to work while driving, this much we can support. Are we doing anything wrong?” asked a senior AAP minister.",,http://www.fakingnews.com/wp-content/uploads/2019/12/1-905.jpg,,,http://www.fakingnews.com/politics/per-month-five-null-pointer-exception-solutions-will-provided-techie-arvind-kejriwal-31977,Per Month five null pointer exception solutions will be provided to each techie: Arvind Kejriwal,,1575871507.0,http://www.fakingnews.com,
http://www.fakingnews.com/politics/never-talked-mobile-sitting-inside-auto-cant-comment-slowdown-automobile-industry-nirmala-31951,"New Delhi. Nirmala Sitharam has been giving weird statements one after another. In the latest one, she said that she has never used mobile while sitting inside an auto and hence she cannot talk about slowdown in automobile industry.

While replying to a question posed by NCP MP Supriya Sule in Lok Sabha on Wednesday, Sitharaman said, “I don’t eat much of onion and garlic. I come from such a family which doesn’t have much to do with onion.”

Sitharaman has so many such types of statements. Faking News team spoke to her and she had this to say, “ Yesterday someone asked me why the prices of men’s deodorant are increasing, arey baba I don’t use men’s deodorant so how can I answer such questions. Through your news media, I want to warn people that they should not raise such silly questions or else I will make more decisions on the economy and you know what will happen after that.”

Ravi Shankar Prasad has fully supported Nirmala’s views and said that economic slowdown should be taken positively as anything going fast has a chance of an accident.",,http://www.fakingnews.com/wp-content/uploads/2019/12/nirmala.jpg,,,http://www.fakingnews.com/politics/never-talked-mobile-sitting-inside-auto-cant-comment-slowdown-automobile-industry-nirmala-31951,"Never talked on mobile while sitting inside auto, so can’t comment on slowdown in 'automobile' industry: Nirmala",,1575543126.0,http://www.fakingnews.com,
http://www.fakingnews.com/politics/organizing-ludo-king-tournament-winner-will-made-finance-minister-bjp-31935,"New Delhi. Nirmala Sitharaman is in the firing line after her comments about the economy were highly criticized by the media.

On December 3, the finance minister said the government is open to further reforms for making India a more attractive investment destination.

She had also said that there will never a slowdown in Indian economy. She and Ravi Shankar Prasad are making it tough for the government to defend the economy with genuine reasons. But the BJP senior leadership has finally taken the decision to replace Nirmala Sitharaman with an able candidate, someone who can use his management skills to deliver good growth.

JP Nadda announced in the press conference that the party will organize a Ludo King tournament among the MPs and the winner will be made the Finance Minister. There was lots of enthusiasm seen among the BJP cadre and MPs have already started practicing playing Ludo King. MPs were not comfortable playing the game in their office as many people with important issues came to disturb them.

So the MPs have booked a five-star hotel in Delhi and will stay there to practice the game for next 5 days. The MPs used the coupon code-shared by Shiv Sena MLAs for the hotel booking.",,http://www.fakingnews.com/wp-content/uploads/2019/12/aa-Cover-jhrhscgjpj9i9042185pt2ulc4-20180410174747.Medi_.jpeg,,,http://www.fakingnews.com/politics/organizing-ludo-king-tournament-winner-will-made-finance-minister-bjp-31935,We are organizing a Ludo King tournament and the winner will be made Finance Minister: BJP Leadership,,1575442885.0,http://www.fakingnews.com,
http://www.fakingnews.com/politics/ajit-pawar-guide-governor-taking-deputy-cms-oath-31870,"Mumbai. Shiv Sena will form the government with NCP and Congress on 28th November when the oath-taking ceremony will take place. There are high chances that Ait Pawar will get the deputy CM’s post, the one he left yesterday after requests from uncle Sharad Pawar.

Ajit has by-hearted the oath so thoroughly that he cannot commit a mistake even in his sleep. He has promised the Maharashtra governor that he will guide him during the oath.

Maharashtra governor Koshyari ji was having trouble reading out the oath during the first oath-taking ceremony and hence he wants Ajit to help him. Ajit was reading the oath-taking document in the hotel where other leaders were reading the menu. Ajit even identified some flaws in the document and has sent it for correction, he was the first one in the history of Maharashtra politics who identified such flaws. He has promised to help other states too in their oath-taking ceremony.

More and more state leaders are contacting Ajit ji to get the oath document verified by him. He is a busy man now. On 28th November, you will witness it for the first time that the MLA will guide the governor during the oath-taking ceremony.",,http://www.fakingnews.com/wp-content/uploads/2019/11/images-27.jpg,,,http://www.fakingnews.com/politics/ajit-pawar-guide-governor-taking-deputy-cms-oath-31870,Ajit Pawar to guide the governor while taking Deputy CM's oath again,,1574850201.0,http://www.fakingnews.com,
http://www.fakingnews.com/politics/cant-afford-hosting-dinner-many-winning-mps-requested-mani-shankar-aiyar-ji-help-congress-29938,"New Delhi: Mani Shankar Aiyar’s Neech outburst is coming to the rescue of Congress once again. According to our sources, the grand old party was struggling to allocate budget for the dinner Rahul Gandhi is planning to host on May 23rd for its newly elected MPs. With Aiyar Ji’s comment which came on top of Sam Pitroda ji’s series of comments, party treasurer is hoping the number of newly elected MPs would be significantly lower than what he had factored a week back.

“Already there are close to thousand people in the party jo election contest karte nahin hai, they just hang around Sonia JI, Priyanka Ji and Rahul Ji to get free dinner like these. I told Rahul Ji we can not afford more than 50 elected MPs for the dinner, we have to do something and do it fast”, said Nathulal Vora, treasurer of the party.

According to Vora, Party had a tough time because Digvijay Singh Ji who has bayanbazi skill to reduce elected representatives’ headcount is currently busy with his own election. “Sam Pitroda Ji tried hard, but still he is a newcomer to Indian politics, and he apologizes for his statements far too quickly. Then we remembered Mani Shankar Aiyar Ji, tried and tested who has done enough for the party’s fund management over the years by limiting its growth”.

Vora regrets how party forgot about a legend like Aiyar Ji for six phases of election. “I personally sent him an apology and he replied back with a smiley, asking me is it enough or something more party expects him to do?”

After Mani Shankar Aiyar all set to take credit for congress decimation in one more election, fight has started among youth congress office bearers. “Every time veterans like Digvijay Ji ya Manishankar Ji takes credit for Party’s loss. When they will give chance to youth like us?”, asked one such angry youth leader.",,http://www.fakingnews.com/wp-content/uploads/2019/05/rahul-gandhi_625x300_1526781484106.jpg,,,http://www.fakingnews.com/politics/cant-afford-hosting-dinner-many-winning-mps-requested-mani-shankar-aiyar-ji-help-congress-29938,"We can’t afford hosting dinner for too many winning MPs, requested Mani Shankar Aiyar Ji to help: Congress",,1558191945.0,http://www.fakingnews.com,
http://www.fakingnews.com/politics/congress-talking-spurs-liverpool-coaches-make-comeback-last-2-phases-29882,"New Delhi: According to our sources, Congress’s internal survey says the grand old party has not done well in the first five phases of the general election. However, looking at the way Liverpool came back against Barca and Tottenham Hotspur against Ajax, there is a section within Congress which feels they can give BJP a slap of democracy in the last two phases of the election scheduled on May12th and May 19th.

“Still 118 seats left for us, more than three times of seat we won in 2014. So, there is a long way to go before country decides who will rule India for next five years”, said Rajeev Shukla of Congress. “Our elections are a game of uncertainties like cricket. Till the last ballot is cast we can not say who will be the winner”, Mr. Shukla told a line often Gavaskar and Manjrekar repeats from commentary box.

When we asked another congress party office bearer, is it wise to take help of foreign hands to win an election, are not you afraid of EC’s model code of conduct (MCC), “NO, not at all. At best we might get a notice from EC, we can answer that. But yes, we are afraid of Subramaniam Swamy. He might drag us to supreme court, for that we have asked Abhishek Manu Singhvi to prepare an apology affidavit and keep it ready”.

When we told, Liverpool and Spurs had players, strategy to come back, it seems Congress does not have anything in place, “Kya baat karte ho yaar. Rahul Ji for last two years shouting Rafale, Rafale from every Galli and Naukad. Phir NYAY denge bola, pata nahin kaisse, but kissi bhi tara se denge. Then our Brahmastra Priyanka Ji who looks like Indira Ji is campaigning. Are you saying that’s would not suffice?”.

Ok, let us wait for May23rd.",,http://www.fakingnews.com/wp-content/uploads/2019/05/klopp-pochettino.jpg,,,http://www.fakingnews.com/politics/congress-talking-spurs-liverpool-coaches-make-comeback-last-2-phases-29882,Congress is talking to Spurs & Liverpool coaches to make a comeback in last 2 phases,,1557480066.0,http://www.fakingnews.com,
http://www.fakingnews.com/politics/kejriwal-meet-raihan-vadra-miraya-vadra-discuss-gathbandhan-opportunities-2029-elections-29699,"New Delhi. Congress General Secretary (UP East) Priyanka Gandhi Vadra, who is usually flanked by many senior party leaders, had a couple of new campaigners at her rally on Saturday — her son Raihan and daughter Miraya. Raihan and Miraya accompanied their mother after addressing an election rally at Arrekode.

The Congress-AAP alliance which was seen very likely in the 2019 elections in Delhi never really materialized and that left Kejriwal stranded with no partners in the election. He tried hard to convince Rahul Gandhi and senior members of the Congress party but all in vain.

Kejriwal said that despite their bitter rivalry, he was in favor of a tie-up with the Congress to “remove the Narendra Modi-Amit Shah duo from power”, which he feels is the “biggest challenge” to the country. But after his repeated efforts to string together a coalition Congress ne lagbhag mana kar diya. But he is ready with his plan B. He is pretty sure that come 2019, Raihan Vadra or Miraya Vadra would be the president of the Congress party and it makes sense to discuss the opportunities for a coalition with them right now so that they can get convinced in the next 10 years.

Kejriwal will soon visit the house of Mr. Robert Vadra and will sit in their drawing room sofa till the time Raihan or Miraya meet him. It will be kind od a dharna like the one he gave outside the LG’s house in Delhi.",,http://www.fakingnews.com/wp-content/uploads/2019/04/D4mLDxiXoAA_GPs.jpg,,,http://www.fakingnews.com/politics/kejriwal-meet-raihan-vadra-miraya-vadra-discuss-gathbandhan-opportunities-2029-elections-29699,Kejriwal to meet Raihan Vadra and Miraya Vadra to discuss gathbandhan opportunities for 2029 elections,,1556000688.0,http://www.fakingnews.com,
https://web.archive.org/web/20190419080452/http://www.fakingnews.com/politics/now-can-attack-bjp-openly-priyanka-chaturvedi-decision-join-shiv-sena-29679,"Mumbai. In a huge embarrassment for the Congress in the middle of the national election, its spokesperson Priyanka Chaturvedi quit the party last night, a day after going public with her resentment on social media. She will join the Shiv Sena. For many people, it may seem that Priyanka is taking a wrong decision as Shiv Sena is a party with very different viewpoints than hers. But she said that Shiv Sena would give her more opportunities to attack the BJP which the Congress never gave.

Shiv Sena has been blaming and accusing the BJP for last 4 years but are also in a poll alliance with them. Priyanka likes the fact that Shiv Sena is honest to the voters and in spite of an alliance with the BJP they keep accusing them. She had a word with Sanjay Raut the MP from Shiv Sena and Sanjay has given her full freedom to keep attacking BJP. Priyanka now will try to unearth more points to attack BJP at every press conference as with Congress she had to take a measured approach.

Shiv Sena leader Sanjay Raut confirmed that Chaturvedi held talks with the party and will join the saffron out. Party president Uddhav Thackeray has called an urgent press briefing at 2pm on Friday, when the announcement is likely to be made.",,https://web.archive.org/web/20190419080452im_/http://www.fakingnews.com/wp-content/uploads/2019/04/priyanka-chaturvedi.jpg,,,https://web.archive.org/web/20190419080452/http://www.fakingnews.com/politics/now-can-attack-bjp-openly-priyanka-chaturvedi-decision-join-shiv-sena-29679,Now I can attack BJP more openly: Priyanka Chaturvedi on her decision to join Shiv Sena,,1555659938.0,https://web.archive.org,
http://www.fakingnews.com/politics/breaking-kadras-open-challenge-pm-modi-29634,"We just asked him to introduce himself, will ask next question in second round: Police after Arnab’s 12.5 hours interrogation",,http://www.fakingnews.com/wp-content/uploads/2019/04/Kadra-Roadshow.jpg,,,http://www.fakingnews.com/politics/breaking-kadras-open-challenge-pm-modi-29634,BREAKING! Kadra's open challenge to PM Modi,,1555393946.0,http://www.fakingnews.com,
http://www.fakingnews.com/politics/getting-numerous-complaints-person-eating-food-forcefully-zomato-clarifies-sambit-patra-not-employee-29621,"Puri. BJP spokesperson Sambit Patra, who is being fielded from Odisha’s Puri seat, landed in a controversy when he shared a video of him eating at a village household where a woman is cooking on a chulha.

He has been visiting a lot of places and eating food in the houses of people. Many people have come forward and complained that Sambit doesn’t give prior information of his arrival and so there is always a shortage of food after Sambit leaves.

After getting repeated complaints from People in Odisha about a person eating their food forcefully, Zomato had to clarify in a press conference that Sambit Patra is not their employee and people should not call at Zomato office to register their complaint. Sometime back Zomato was in the news when a delivery boy ate the food ordered by a customer midway on the delivery route. Sambit Patra probably has all such qualities in him, going by the photos coming in where he is seen eating at various places in Odisha rural areas.

It came as a shock to people that Sambit is not a Zomato employee and actually he works for Republic.",,http://www.fakingnews.com/wp-content/uploads/2019/04/BeFunky-collage-2-1.jpg,,,http://www.fakingnews.com/politics/getting-numerous-complaints-person-eating-food-forcefully-zomato-clarifies-sambit-patra-not-employee-29621,"After getting numerous complaints about a person eating their food forcefully, Zomato clarifies that Sambit Patra is not their employee",,1555306903.0,http://www.fakingnews.com,
http://www.fakingnews.com/politics/temple-priest-said-us-release-manifesto-day-rcb-wins-hence-delay-amit-shah-29529,"New Delhi: All eyes will now be on the BJP on what it will do to counter the promises made by the Congress, which has marched a step ahead with the release of its manifesto. The BJP promises to release its manifesto soon but its record in the recent times show that the party is not very enthused about the exercise.

BJP is seen as a superstitious party and Amit Shah has said that a Temple priest had told them to release the manifesto on the day RCB wins. But that is not happening anytime soon, hence there is a delay in releasing the manifesto.

Amit Shah has promised all possible help to Kohli and his team to win at least one match so that BJP can finally release the manifesto. He has provided RCB with good training facilities wherever the team travels. He has appealed or rather ordered BCCI to give 4 points to RCB for a win instead of the mandatory 2 points.

The BJP president did not convey the name of the Temple priest but there are chances that the priest belongs to the Congress party and it was a trick to not let BJP release the manifesto before the elections.",,http://www.fakingnews.com/wp-content/uploads/2019/04/BeFunky-collage-9.jpg,,,http://www.fakingnews.com/politics/temple-priest-said-us-release-manifesto-day-rcb-wins-hence-delay-amit-shah-29529,"Temple priest has told us to release the manifesto on the day RCB wins, hence the delay: Amit Shah",,1554282189.0,http://www.fakingnews.com,
http://www.fakingnews.com/politics/sale-noise-cancelling-earbuds-time-low-sambit-patra-not-seen-news-debates-anymore-29510,"New Delhi: A video tweeted by BJP Sambit Patra has come under flak and criticism of the Modi government’s Ujjwala Yojana cooking gas scheme after it showed a woman cooking in the background using a wood-fired oven. The BJP spokesperson is contesting from the temple town of Puri in Odisha for the Lok Sabha elections.

While campaigning in the constituency, Patra posted a video showing him visiting a family in the constituency. But there is some bad news for the earbud manufacturers. The sale of Noise Cancelling earbuds is on an all-time low as Sambit Patra is not seen in news debates anymore.

Just like every other politician contesting elections, Sambit is also seen visiting poor households, doing some photography and uploading pics on social media. He doesn’t have any time for the new debates and this is concerning for the flourishing earbuds industry which was growing well due to the news debates.

Republic TV has been very helpful in the sale of the earbuds and the manufacturers want Sambit to again return to news debates or else they will demand compensation for the revenue loss from the Indian government. Sambit has promised that he will train an intern to speak like him and send him to news debates.",,http://www.fakingnews.com/wp-content/uploads/2019/04/BeFunky-collage-8.jpg,,,http://www.fakingnews.com/politics/sale-noise-cancelling-earbuds-time-low-sambit-patra-not-seen-news-debates-anymore-29510,Sale of noise cancelling earbuds on an all time low as Sambit Patra is not seen on news debates anymore,,1554190813.0,http://www.fakingnews.com,
http://www.fakingnews.com/politics/person-demands-dowry-1-rupee-coins-hearing-arun-jaitley-will-make-imp-announcement-4-pm-23829,"According to all major news channels,Indian PM Modi is to make a major announcement at 12 pm today. This has caused a great panic in the country with people starting guess work about what the announcement could be. Any major announcements in the last 2 years have resulted in people panicking and taking measures to lessen the impact on their lives. Be it GST, Demonetization or any new Cess added to the current taxes. The most bizarre story which Faking News got today is a man demanding dowry to be paid in 1 Rupee coins as he fears that Jaitley may demonetize higher denomination notes.

The story is of Shwetank Srivastava, who has been always concerned about the financial decisions made by the current government. And like many old fashioned Indians, he is also a strong believer in the practice of dowry. So when his Son’s marriage proposal went as per plan, he took a lot of time in cracking up a good dowry deal with the girl’s parents. And today was the day he was to receive the full amount as agreed upon. But Arun Jaitley’s announcement which is scheduled for 12 PM today created havoc in the mind of Shwetank, who immediately called up the bride’s parents and asked them to pay the required amount in 1 Rupee coins. There is a strong fear in his mind that higher denomination notes may be banned and all money received from dowry can go down the drain.

In fact after hearing about Shwetank’s story, many businessmen across the nation were seen approaching beggars, rag pickers, small shops to get their higher denomination notes converted to coins and may be lower denomination notes. Many employees have already taken half day leave as they have to some how to get rid of the high denomination notes before 12 PM today.",,http://www.fakingnews.com/wp-content/uploads/2017/10/coins.jpg,,,http://www.fakingnews.com/politics/person-demands-dowry-1-rupee-coins-hearing-arun-jaitley-will-make-imp-announcement-4-pm-23829,Person demands dowry in 1 Rupee coins after hearing that PM Modi will make an imp announcement at 12 PM,,1553667562.0,http://www.fakingnews.com,
https://web.archive.org/web/20190323130606/http://www.fakingnews.com/politics/since-everyone-else-chowkidaar-will-sacrifice-accepting-pm-post-lk-advani-29393,"New Delhi: With the election campaign for Lok Sabha 2019 in full swing, political parties are coming up with new ideas every day to connect with the voters. Once such idea is the Chowkidaar campaign from BJP which showcases Narendra Modi and his ministers as the protectors of the country.

Everyone from PM and BJP President to various ministers and even online supporters have added the prefix Chowkidaar to their names. Now with everyone becoming a Chowkidaar, one senior politician has seen this as an opportunity to finally realise his goal of becoming the Prime Minister.

Speaking to the media after a long break, veteran politician LK Advani said, “I really appreciate this chowkidar campaign by my party and am really happy to see all of them becoming Chowkidaars. I have always encouraged youngsters in my party to follow their dreams and if they want to become Chowkidaar, then who am I to object. However, this creates a problem about the vacancy that will be left in the PM Office. Since I don’t want any youngster to skip the campaign, I am willing to sacrifice for the nation and the party and this campaign, and become the Prime Minister if BJP wins this election.”

“I have never held any ambition to become the Prime Minister, but since the situation is such that no senior leader is available, I have to accept my destiny and wake up at least once in 7, Lok Kalyan Marg”, Mr. Advani said.

When asked what if the BJP doesn’t win the election, Mr. Advani said,” Fir ye sab ke sab Chowkidaar banne ke hi laayak hain.”",,https://web.archive.org/web/20190323130606im_/http://www.fakingnews.com/wp-content/uploads/2019/03/advani.jpg,,,https://web.archive.org/web/20190323130606/http://www.fakingnews.com/politics/since-everyone-else-chowkidaar-will-sacrifice-accepting-pm-post-lk-advani-29393,"Since everyone else is a ‘Chowkidaar’, I will sacrifice by accepting the PM post: LK Advani",,1553232263.0,https://web.archive.org,
http://www.fakingnews.com/sports/election-commission-arrange-csk-practice-session-near-polling-booths-chennai-18th-april-get-turnout-29377,"Chennai. The Indian Premier League begins only on March 23, but the frenzy has already started in Chennai. The home of the defending champions Chennai Super Kings, MA Chidambaram stadium, saw a packed house for – wait for it – an intra-squad training game! Yes, that’s the craze with which fans follow the MS Dhoni-led side in Chennai. According to the CSK website, the game saw as many as 12000 people witnessing from the stands, which were opened for free entry. Now, these numbers are pretty huge when you consider that it was just a practice game.

The election commission which is always on the lookout for ideas to increase the voter turnout numbers has taken this match into account and asked CSK management to arrange practice sessions near all the polling booths in Chennai on 18th April. CSK supporters are one of the most loyal in India and the EC is pretty sure that this year the voter turnout will be the largest from all the previous years.

The scheduling of the practice session will be done in such a way that all polling booths are covered and there are nets nearby all the voting booths. Players will spend 20-25 minutes at each practice nets to cover the full city on the day. Dhoni will spend only 5 minutes at any particular booth and will try to go to all the booths.",,http://www.fakingnews.com/wp-content/uploads/2019/03/D13uAP4UcAUDyfi.jpg,,,http://www.fakingnews.com/sports/election-commission-arrange-csk-practice-session-near-polling-booths-chennai-18th-april-get-turnout-29377,Election Commission to arrange CSK practice session near polling booths in Chennai on 18th April to get more turnout,,1552977583.0,http://www.fakingnews.com,
http://www.fakingnews.com/politics/look-closely-shoes-local-shoes-not-branded-bjp-praises-sharad-tripathi-humble-29255,"New Delhi. Two elected representatives of the ruling BJP came to blows during the district planning committee meeting here on Wednesday evening in full public glare.

The incident took place when the planning committee meeting was underway at the collectorate in the presence of minister in-charge of the district, Ashutosh Tandon. BJP MP from Sant Kabir Nagar Sharad Tripathi and MLA from Mehdawal, Rakesh Baghel, got involved in a verbal duel over taking credit for a newly laid road during the district planning panel meet.

BJP has come out and supported Sharad Tripathi for being humble enough to wear local shoes and not the branded ones. BJP senior management is highly impressed with Sanjay and they want Sanjay to teach a lesson to other MPs who are still living in the VIP culture. Sanjay Tripathi with his act of taking the show in his hand has also helped promote local industry in a way where foreign players have come and set up shops earning huge margins.

Sanjay’s effort in giving such a nice social message will surely be rewarded by the BJP and they are planning to give him a bigger national role.",,http://www.fakingnews.com/wp-content/uploads/2019/03/Sharad-Tripathi.png,,,http://www.fakingnews.com/politics/look-closely-shoes-local-shoes-not-branded-bjp-praises-sharad-tripathi-humble-29255,If you look closely at the shoes they are local shoes not branded: BJP praises Sharad Tripathi for being humble,,1552025807.0,http://www.fakingnews.com,
http://www.fakingnews.com/politics/asking-apology-letters-satire-websites-will-create-jobs-apology-letter-writers-will-help-economy-ravi-shankar-prasad-31475,"New Delhi. Ravi Shankar Prasad had given a statement a few days back that the economy is doing good and it can be proved the fact that collections of Bollywood movies are touching the sky. Movies like War have seen splendid collections indeed. But when a satire website used his statement to create a new joke, basically a joke of a joke, the minister was angry and asked the website to issue an apology letter.

Never did he dream of the consequences of the attitude shown by him. Twitter celebs have come out in support of the website and Ravi Shankar has been left embarrassed. But Ravi Shankar has a statement ready for all issues. And he has an interesting take for this one too. Ravi Shankar Prasad believes that if he continuously asks for apology letters from satire websites, it will create jobs for apology letter writes and the economy will boom. The same goes for Nirmala Sitharam Ji, as she often makes statements out of which hilarious jokes are made on the internet.

Ravi Shankar also believes that number of jobs for the apology letter writers means more people will ask for apologies in the future and it will have a cascading effect on the economy. He also added that going by the number of tweets that supported the satire website, it is proved that most people in India have internet access nowadays and that means the economy is really doing good.",,http://www.fakingnews.com/wp-content/uploads/2019/10/ravi-shankar-prasad-anger.jpg,,,http://www.fakingnews.com/politics/asking-apology-letters-satire-websites-will-create-jobs-apology-letter-writers-will-help-economy-ravi-shankar-prasad-31475,Asking for apology letters from satire websites will create jobs for apology letter writers and will help the economy: Ravi Shankar Prasad,,1571380474.0,http://www.fakingnews.com,
